ts,side,symbol,score
2025-08-24 06:14:54.486832+00:00,usd,SHIB,-0.7816613180156164
2025-08-24 06:14:54.486832+00:00,usd,SOL,0.5764587075763973
2025-08-24 06:14:54.486832+00:00,usd,SUI,-1.0969654648044818
2025-08-24 06:14:54.486832+00:00,usd,TON,-0.7174396779982017
2025-08-24 06:14:54.486832+00:00,usd,TRX,1.603465219611922
2025-08-24 06:14:54.486832+00:00,usd,UNI,-0.0281657155038701
2025-08-24 06:14:54.486832+00:00,usd,XLM,-0.397239087415466
2025-08-24 06:14:54.486832+00:00,usd,XRP,0.588433589364727
2025-08-24 06:50:10.451769+00:00,usd,ADA,-1.2209679080429876
2025-08-24 06:50:10.451769+00:00,usd,AVAX,1.0881187753626174
2025-08-24 06:50:10.451769+00:00,usd,BCH,0.6284790395433846
2025-08-24 06:50:10.451769+00:00,usd,BNB,-0.3348923174618589
2025-08-24 06:50:10.451769+00:00,usd,BTC,0.7399664187697027
2025-08-24 06:50:10.451769+00:00,usd,DOGE,-0.9580799987037446
2025-08-24 06:50:10.451769+00:00,usd,DOT,-0.5093441092275124
2025-08-24 06:50:10.451769+00:00,usd,ETH,1.105400592216783
2025-08-24 06:50:10.451769+00:00,usd,HBAR,-0.7794011373150959
2025-08-24 06:50:10.451769+00:00,usd,HYPE,-0.0825734178954423
2025-08-24 06:50:10.451769+00:00,usd,LINK,0.5705780944902992
2025-08-24 06:50:10.451769+00:00,usd,LTC,-0.0511536928079812
2025-08-24 06:50:10.451769+00:00,usd,SHIB,-0.9122023336384084
2025-08-24 06:50:10.451769+00:00,usd,SOL,1.0905683652723497
2025-08-24 06:50:10.451769+00:00,usd,SUI,-0.6110143501902388
2025-08-24 06:50:10.451769+00:00,usd,TON,-0.2983094787585423
2025-08-24 06:50:10.451769+00:00,usd,TRX,1.922270654805588
2025-08-24 06:50:10.451769+00:00,usd,UNI,-0.9743726293537952
2025-08-24 06:50:10.451769+00:00,usd,XLM,-0.5972799183901297
